mach,alpha_deg,protuberance,cd_power_off,CD_Power_On,CA_Power_Off,CA_Power_On,CN_Total,CP_Total
18.32,0,1,0.604,0.602,0.604,0.602,0,54.099
18.33,0,0,0.115,0.113,0.115,0.113,0,54.093
18.33,0,0.12,0.174,0.173,0.174,0.173,0,54.093
18.33,0,0.25,0.234,0.233,0.234,0.233,0,54.093
18.33,0,0.37,0.294,0.293,0.294,0.293,0,54.093
18.33,0,0.49,0.354,0.353,0.354,0.353,0,54.093
18.33,0,0.61,0.414,0.413,0.414,0.413,0,54.093
18.33,0,0.74,0.474,0.473,0.474,0.473,0,54.093
18.33,0,0.86,0.534,0.533,0.534,0.533,0,54.093
18.33,0,1,0.604,0.602,0.604,0.602,0,54.093
18.34,0,0,0.114,0.113,0.114,0.113,0,54.088
18.34,0,0.12,0.174,0.173,0.174,0.173,0,54.088
18.34,0,0.25,0.234,0.233,0.234,0.233,0,54.088
18.34,0,0.37,0.294,0.293,0.294,0.293,0,54.088
18.34,0,0.49,0.354,0.353,0.354,0.353,0,54.088
18.34,0,0.61,0.414,0.413,0.414,0.413,0,54.088
18.34,0,0.74,0.474,0.473,0.474,0.473,0,54.088
18.34,0,0.86,0.534,0.533,0.534,0.533,0,54.088
18.34,0,1,0.604,0.602,0.604,0.602,0,54.088
18.35,0,0,0.114,0.113,0.114,0.113,0,54.082
18.35,0,0.12,0.174,0.173,0.174,0.173,0,54.082
18.35,0,0.25,0.234,0.233,0.234,0.233,0,54.082
18.35,0,0.37,0.294,0.293,0.294,0.293,0,54.082
18.35,0,0.49,0.354,0.353,0.354,0.353,0,54.082
18.35,0,0.61,0.414,0.413,0.414,0.413,0,54.082
18.35,0,0.74,0.474,0.473,0.474,0.473,0,54.082
18.35,0,0.86,0.534,0.533,0.534,0.533,0,54.082
18.35,0,1,0.604,0.602,0.604,0.602,0,54.082
18.36,0,0,0.114,0.113,0.114,0.113,0,54.076
18.36,0,0.12,0.174,0.173,0.174,0.173,0,54.076
18.36,0,0.25,0.234,0.233,0.234,0.233,0,54.076
18.36,0,0.37,0.294,0.293,0.294,0.293,0,54.076
18.36,0,0.49,0.354,0.353,0.354,0.353,0,54.076
18.36,0,0.61,0.414,0.413,0.414,0.413,0,54.076
18.36,0,0.74,0.474,0.473,0.474,0.473,0,54.076
18.36,0,0.86,0.534,0.533,0.534,0.533,0,54.076
18.36,0,1,0.604,0.602,0.604,0.602,0,54.076
18.37,0,0,0.114,0.113,0.114,0.113,0,54.071
18.37,0,0.12,0.174,0.173,0.174,0.173,0,54.071
18.37,0,0.25,0.234,0.233,0.234,0.233,0,54.071
18.37,0,0.37,0.294,0.293,0.294,0.293,0,54.071
18.37,0,0.49,0.354,0.353,0.354,0.353,0,54.071
18.37,0,0.61,0.414,0.413,0.414,0.413,0,54.071
18.37,0,0.74,0.474,0.473,0.474,0.473,0,54.071
18.37,0,0.86,0.534,0.533,0.534,0.533,0,54.071
18.37,0,1,0.604,0.602,0.604,0.602,0,54.071
18.38,0,0,0.114,0.113,0.114,0.113,0,54.065
18.38,0,0.12,0.174,0.173,0.174,0.173,0,54.065
18.38,0,0.25,0.234,0.233,0.234,0.233,0,54.065
18.38,0,0.37,0.294,0.293,0.294,0.293,0,54.065
18.38,0,0.49,0.354,0.353,0.354,0.353,0,54.065
18.38,0,0.61,0.414,0.413,0.414,0.413,0,54.065
18.38,0,0.74,0.474,0.473,0.474,0.473,0,54.065
18.38,0,0.86,0.534,0.533,0.534,0.533,0,54.065
18.38,0,1,0.604,0.602,0.604,0.602,0,54.065
18.39,0,0,0.114,0.113,0.114,0.113,0,54.059
18.39,0,0.12,0.174,0.173,0.174,0.173,0,54.059
18.39,0,0.25,0.234,0.233,0.234,0.233,0,54.059
18.39,0,0.37,0.294,0.293,0.294,0.293,0,54.059
18.39,0,0.49,0.354,0.353,0.354,0.353,0,54.059
18.39,0,0.61,0.414,0.413,0.414,0.413,0,54.059
18.39,0,0.74,0.474,0.473,0.474,0.473,0,54.059
18.39,0,0.86,0.534,0.533,0.534,0.533,0,54.059
18.39,0,1,0.604,0.602,0.604,0.602,0,54.059
18.4,0,0,0.114,0.113,0.114,0.113,0,54.054
18.4,0,0.12,0.174,0.173,0.174,0.173,0,54.054
18.4,0,0.25,0.234,0.233,0.234,0.233,0,54.054
18.4,0,0.37,0.294,0.293,0.294,0.293,0,54.054
18.4,0,0.49,0.354,0.353,0.354,0.353,0,54.054
18.4,0,0.61,0.414,0.413,0.414,0.413,0,54.054
18.4,0,0.74,0.474,0.473,0.474,0.473,0,54.054
18.4,0,0.86,0.534,0.533,0.534,0.533,0,54.054
18.4,0,1,0.604,0.602,0.604,0.602,0,54.054
18.41,0,0,0.114,0.113,0.114,0.113,0,54.048
18.41,0,0.12,0.174,0.173,0.174,0.173,0,54.048
18.41,0,0.25,0.234,0.233,0.234,0.233,0,54.048
18.41,0,0.37,0.294,0.293,0.294,0.293,0,54.048
18.41,0,0.49,0.354,0.353,0.354,0.353,0,54.048
18.41,0,0.61,0.414,0.413,0.414,0.413,0,54.048
18.41,0,0.74,0.474,0.473,0.474,0.473,0,54.048
18.41,0,0.86,0.534,0.533,0.534,0.533,0,54.048
18.41,0,1,0.604,0.602,0.604,0.602,0,54.048
18.42,0,0,0.114,0.113,0.114,0.113,0,54.042
18.42,0,0.12,0.174,0.173,0.174,0.173,0,54.042
18.42,0,0.25,0.234,0.233,0.234,0.233,0,54.042
18.42,0,0.37,0.294,0.293,0.294,0.293,0,54.042
18.42,0,0.49,0.354,0.353,0.354,0.353,0,54.042
18.42,0,0.61,0.414,0.413,0.414,0.413,0,54.042
18.42,0,0.74,0.474,0.473,0.474,0.473,0,54.042
18.42,0,0.86,0.534,0.533,0.534,0.533,0,54.042
18.42,0,1,0.604,0.602,0.604,0.602,0,54.042
18.43,0,0,0.114,0.113,0.114,0.113,0,54.037
18.43,0,0.12,0.174,0.173,0.174,0.173,0,54.037
18.43,0,0.25,0.234,0.233,0.234,0.233,0,54.037
18.43,0,0.37,0.294,0.293,0.294,0.293,0,54.037
18.43,0,0.49,0.354,0.353,0.354,0.353,0,54.037
18.43,0,0.61,0.414,0.413,0.414,0.413,0,54.037
18.43,0,0.74,0.474,0.473,0.474,0.473,0,54.037
18.43,0,0.86,0.534,0.533,0.534,0.533,0,54.037
18.43,0,1,0.604,0.602,0.604,0.602,0,54.037
18.44,0,0,0.114,0.113,0.114,0.113,0,54.031
18.44,0,0.12,0.174,0.173,0.174,0.173,0,54.031
18.44,0,0.25,0.234,0.233,0.234,0.233,0,54.031
18.44,0,0.37,0.294,0.293,0.294,0.293,0,54.031
18.44,0,0.49,0.354,0.353,0.354,0.353,0,54.031
18.44,0,0.61,0.414,0.413,0.414,0.413,0,54.031
18.44,0,0.74,0.474,0.473,0.474,0.473,0,54.031
18.44,0,0.86,0.534,0.533,0.534,0.533,0,54.031
18.44,0,1,0.604,0.602,0.604,0.602,0,54.031
18.45,0,0,0.114,0.113,0.114,0.113,0,54.025
18.45,0,0.12,0.174,0.173,0.174,0.173,0,54.025
18.45,0,0.25,0.234,0.233,0.234,0.233,0,54.025
18.45,0,0.37,0.294,0.293,0.294,0.293,0,54.025
18.45,0,0.49,0.354,0.353,0.354,0.353,0,54.025
18.45,0,0.61,0.414,0.413,0.414,0.413,0,54.025
18.45,0,0.74,0.474,0.473,0.474,0.473,0,54.025
18.45,0,0.86,0.534,0.533,0.534,0.533,0,54.025
18.45,0,1,0.604,0.602,0.604,0.602,0,54.025
18.46,0,0,0.114,0.113,0.114,0.113,0,54.02
18.46,0,0.12,0.174,0.173,0.174,0.173,0,54.02
18.46,0,0.25,0.234,0.233,0.234,0.233,0,54.02
18.46,0,0.37,0.294,0.293,0.294,0.293,0,54.02
18.46,0,0.49,0.354,0.353,0.354,0.353,0,54.02
18.46,0,0.61,0.414,0.413,0.414,0.413,0,54.02
18.46,0,0.74,0.474,0.473,0.474,0.473,0,54.02
18.46,0,0.86,0.534,0.533,0.534,0.533,0,54.02
18.46,0,1,0.604,0.602,0.604,0.602,0,54.02
18.47,0,0,0.114,0.113,0.114,0.113,0,54.014
18.47,0,0.12,0.174,0.173,0.174,0.173,0,54.014
18.47,0,0.25,0.234,0.233,0.234,0.233,0,54.014
18.47,0,0.37,0.294,0.293,0.294,0.293,0,54.014
18.47,0,0.49,0.354,0.353,0.354,0.353,0,54.014
18.47,0,0.61,0.414,0.413,0.414,0.413,0,54.014
18.47,0,0.74,0.474,0.473,0.474,0.473,0,54.014
18.47,0,0.86,0.534,0.533,0.534,0.533,0,54.014
18.47,0,1,0.604,0.602,0.604,0.602,0,54.014
18.48,0,0,0.114,0.113,0.114,0.113,0,54.008
18.48,0,0.12,0.174,0.173,0.174,0.173,0,54.008
18.48,0,0.25,0.234,0.233,0.234,0.233,0,54.008
18.48,0,0.37,0.294,0.293,0.294,0.293,0,54.008
18.48,0,0.49,0.354,0.353,0.354,0.353,0,54.008
18.48,0,0.61,0.414,0.413,0.414,0.413,0,54.008
18.48,0,0.74,0.474,0.473,0.474,0.473,0,54.008
18.48,0,0.86,0.534,0.533,0.534,0.533,0,54.008
18.48,0,1,0.604,0.602,0.604,0.602,0,54.008
18.49,0,0,0.114,0.113,0.114,0.113,0,54.003
18.49,0,0.12,0.174,0.173,0.174,0.173,0,54.003
18.49,0,0.25,0.234,0.233,0.234,0.233,0,54.003
18.49,0,0.37,0.294,0.293,0.294,0.293,0,54.003
18.49,0,0.49,0.354,0.353,0.354,0.353,0,54.003
18.49,0,0.61,0.414,0.413,0.414,0.413,0,54.003
18.49,0,0.74,0.474,0.473,0.474,0.473,0,54.003
18.49,0,0.86,0.534,0.533,0.534,0.533,0,54.003
18.49,0,1,0.604,0.602,0.604,0.602,0,54.003
18.5,0,0,0.114,0.113,0.114,0.113,0,53.997
18.5,0,0.12,0.174,0.173,0.174,0.173,0,53.997
18.5,0,0.25,0.234,0.233,0.234,0.233,0,53.997
18.5,0,0.37,0.294,0.293,0.294,0.293,0,53.997
18.5,0,0.49,0.354,0.353,0.354,0.353,0,53.997
18.5,0,0.61,0.414,0.413,0.414,0.413,0,53.997
18.5,0,0.74,0.474,0.473,0.474,0.473,0,53.997
18.5,0,0.86,0.534,0.533,0.534,0.533,0,53.997
18.5,0,1,0.604,0.602,0.604,0.602,0,53.997
18.51,0,0,0.114,0.113,0.114,0.113,0,53.991
18.51,0,0.12,0.174,0.173,0.174,0.173,0,53.991
18.51,0,0.25,0.234,0.233,0.234,0.233,0,53.991
18.51,0,0.37,0.294,0.293,0.294,0.293,0,53.991
18.51,0,0.49,0.354,0.353,0.354,0.353,0,53.991
18.51,0,0.61,0.414,0.413,0.414,0.413,0,53.991
18.51,0,0.74,0.474,0.473,0.474,0.473,0,53.991
18.51,0,0.86,0.534,0.533,0.534,0.533,0,53.991
18.51,0,1,0.604,0.602,0.604,0.602,0,53.991
18.52,0,0,0.114,0.113,0.114,0.113,0,53.986
18.52,0,0.12,0.174,0.173,0.174,0.173,0,53.986
18.52,0,0.25,0.234,0.233,0.234,0.233,0,53.986
18.52,0,0.37,0.294,0.293,0.294,0.293,0,53.986
18.52,0,0.49,0.354,0.353,0.354,0.353,0,53.986
18.52,0,0.61,0.414,0.413,0.414,0.413,0,53.986
18.52,0,0.74,0.474,0.473,0.474,0.473,0,53.986
18.52,0,0.86,0.534,0.533,0.534,0.533,0,53.986
18.52,0,1,0.604,0.602,0.604,0.602,0,53.986
18.53,0,0,0.114,0.113,0.114,0.113,0,53.98
18.53,0,0.12,0.174,0.173,0.174,0.173,0,53.98
18.53,0,0.25,0.234,0.233,0.234,0.233,0,53.98
18.53,0,0.37,0.294,0.293,0.294,0.293,0,53.98
18.53,0,0.49,0.354,0.353,0.354,0.353,0,53.98
18.53,0,0.61,0.414,0.413,0.414,0.413,0,53.98
18.53,0,0.74,0.474,0.473,0.474,0.473,0,53.98
18.53,0,0.86,0.534,0.533,0.534,0.533,0,53.98
18.53,0,1,0.604,0.602,0.604,0.602,0,53.98
18.54,0,0,0.114,0.113,0.114,0.113,0,53.974
18.54,0,0.12,0.174,0.173,0.174,0.173,0,53.974
18.54,0,0.25,0.234,0.233,0.234,0.233,0,53.974
18.54,0,0.37,0.294,0.293,0.294,0.293,0,53.974
18.54,0,0.49,0.354,0.353,0.354,0.353,0,53.974
18.54,0,0.61,0.414,0.413,0.414,0.413,0,53.974
18.54,0,0.74,0.474,0.473,0.474,0.473,0,53.974
18.54,0,0.86,0.534,0.533,0.534,0.533,0,53.974
18.54,0,1,0.604,0.602,0.604,0.602,0,53.974
18.55,0,0,0.114,0.113,0.114,0.113,0,53.969
18.55,0,0.12,0.174,0.173,0.174,0.173,0,53.969
18.55,0,0.25,0.234,0.233,0.234,0.233,0,53.969
18.55,0,0.37,0.294,0.293,0.294,0.293,0,53.969
18.55,0,0.49,0.354,0.353,0.354,0.353,0,53.969
18.55,0,0.61,0.414,0.413,0.414,0.413,0,53.969
18.55,0,0.74,0.474,0.473,0.474,0.473,0,53.969
18.55,0,0.86,0.534,0.533,0.534,0.533,0,53.969
18.55,0,1,0.604,0.602,0.604,0.602,0,53.969
18.56,0,0,0.114,0.113,0.114,0.113,0,53.963
18.56,0,0.12,0.174,0.173,0.174,0.173,0,53.963
18.56,0,0.25,0.234,0.233,0.234,0.233,0,53.963
18.56,0,0.37,0.294,0.293,0.294,0.293,0,53.963
18.56,0,0.49,0.354,0.353,0.354,0.353,0,53.963
18.56,0,0.61,0.414,0.413,0.414,0.413,0,53.963
18.56,0,0.74,0.474,0.473,0.474,0.473,0,53.963
18.56,0,0.86,0.534,0.533,0.534,0.533,0,53.963
18.56,0,1,0.604,0.602,0.604,0.602,0,53.963
18.57,0,0,0.114,0.113,0.114,0.113,0,53.958
18.57,0,0.12,0.174,0.173,0.174,0.173,0,53.958
18.57,0,0.25,0.234,0.233,0.234,0.233,0,53.958
18.57,0,0.37,0.294,0.293,0.294,0.293,0,53.958
18.57,0,0.49,0.354,0.353,0.354,0.353,0,53.958
18.57,0,0.61,0.414,0.413,0.414,0.413,0,53.958
18.57,0,0.74,0.474,0.473,0.474,0.473,0,53.958
18.57,0,0.86,0.534,0.533,0.534,0.533,0,53.958
18.57,0,1,0.604,0.602,0.604,0.602,0,53.958
18.58,0,0,0.114,0.113,0.114,0.113,0,53.952
18.58,0,0.12,0.174,0.173,0.174,0.173,0,53.952
18.58,0,0.25,0.234,0.233,0.234,0.233,0,53.952
18.58,0,0.37,0.294,0.293,0.294,0.293,0,53.952
18.58,0,0.49,0.354,0.353,0.354,0.353,0,53.952
18.58,0,0.61,0.414,0.413,0.414,0.413,0,53.952
18.58,0,0.74,0.474,0.473,0.474,0.473,0,53.952
18.58,0,0.86,0.534,0.533,0.534,0.533,0,53.952
18.58,0,1,0.604,0.602,0.604,0.602,0,53.952
18.59,0,0,0.114,0.113,0.114,0.113,0,53.946
18.59,0,0.12,0.174,0.173,0.174,0.173,0,53.946
18.59,0,0.25,0.234,0.233,0.234,0.233,0,53.946
18.59,0,0.37,0.294,0.293,0.294,0.293,0,53.946
18.59,0,0.49,0.354,0.353,0.354,0.353,0,53.946
18.59,0,0.61,0.414,0.413,0.414,0.413,0,53.946
18.59,0,0.74,0.474,0.473,0.474,0.473,0,53.946
18.59,0,0.86,0.534,0.533,0.534,0.533,0,53.946
18.59,0,1,0.604,0.602,0.604,0.602,0,53.946
18.6,0,0,0.114,0.113,0.114,0.113,0,53.941
18.6,0,0.12,0.174,0.173,0.174,0.173,0,53.941
18.6,0,0.25,0.234,0.233,0.234,0.233,0,53.941
18.6,0,0.37,0.294,0.293,0.294,0.293,0,53.941
18.6,0,0.49,0.354,0.353,0.354,0.353,0,53.941
18.6,0,0.61,0.414,0.413,0.414,0.413,0,53.941
18.6,0,0.74,0.474,0.473,0.474,0.473,0,53.941
18.6,0,0.86,0.534,0.533,0.534,0.533,0,53.941
18.6,0,1,0.604,0.602,0.604,0.602,0,53.941
18.61,0,0,0.114,0.113,0.114,0.113,0,53.935
18.61,0,0.12,0.174,0.173,0.174,0.173,0,53.935
18.61,0,0.25,0.234,0.233,0.234,0.233,0,53.935
18.61,0,0.37,0.294,0.293,0.294,0.293,0,53.935
18.61,0,0.49,0.354,0.353,0.354,0.353,0,53.935
18.61,0,0.61,0.414,0.413,0.414,0.413,0,53.935
18.61,0,0.74,0.474,0.473,0.474,0.473,0,53.935
18.61,0,0.86,0.534,0.533,0.534,0.533,0,53.935
18.61,0,1,0.604,0.602,0.604,0.602,0,53.935
18.62,0,0,0.114,0.113,0.114,0.113,0,53.93
18.62,0,0.12,0.174,0.173,0.174,0.173,0,53.93
18.62,0,0.25,0.234,0.233,0.234,0.233,0,53.93
18.62,0,0.37,0.294,0.293,0.294,0.293,0,53.93
18.62,0,0.49,0.354,0.353,0.354,0.353,0,53.93
18.62,0,0.61,0.414,0.413,0.414,0.413,0,53.93
18.62,0,0.74,0.474,0.473,0.474,0.473,0,53.93
18.62,0,0.86,0.534,0.533,0.534,0.533,0,53.93
18.62,0,1,0.604,0.602,0.604,0.602,0,53.93
18.63,0,0,0.114,0.113,0.114,0.113,0,53.924
18.63,0,0.12,0.174,0.173,0.174,0.173,0,53.924
18.63,0,0.25,0.234,0.233,0.234,0.233,0,53.924
18.63,0,0.37,0.294,0.293,0.294,0.293,0,53.924
18.63,0,0.49,0.354,0.353,0.354,0.353,0,53.924
18.63,0,0.61,0.414,0.413,0.414,0.413,0,53.924
18.63,0,0.74,0.474,0.473,0.474,0.473,0,53.924
18.63,0,0.86,0.534,0.533,0.534,0.533,0,53.924
18.63,0,1,0.604,0.602,0.604,0.602,0,53.924
18.64,0,0,0.114,0.113,0.114,0.113,0,53.918
18.64,0,0.12,0.174,0.173,0.174,0.173,0,53.918
18.64,0,0.25,0.234,0.233,0.234,0.233,0,53.918
18.64,0,0.37,0.294,0.293,0.294,0.293,0,53.918
18.64,0,0.49,0.354,0.353,0.354,0.353,0,53.918
18.64,0,0.61,0.414,0.413,0.414,0.413,0,53.918
18.64,0,0.74,0.474,0.473,0.474,0.473,0,53.918
18.64,0,0.86,0.534,0.533,0.534,0.533,0,53.918
18.64,0,1,0.604,0.602,0.604,0.602,0,53.918
18.65,0,0,0.114,0.113,0.114,0.113,0,53.913
18.65,0,0.12,0.174,0.173,0.174,0.173,0,53.913
18.65,0,0.25,0.234,0.233,0.234,0.233,0,53.913
18.65,0,0.37,0.294,0.293,0.294,0.293,0,53.913
18.65,0,0.49,0.354,0.353,0.354,0.353,0,53.913
18.65,0,0.61,0.414,0.413,0.414,0.413,0,53.913
18.65,0,0.74,0.474,0.473,0.474,0.473,0,53.913
18.65,0,0.86,0.534,0.533,0.534,0.533,0,53.913
18.65,0,1,0.604,0.602,0.604,0.602,0,53.913
18.66,0,0,0.114,0.113,0.114,0.113,0,53.907
18.66,0,0.12,0.174,0.173,0.174,0.173,0,53.907
18.66,0,0.25,0.234,0.233,0.234,0.233,0,53.907
18.66,0,0.37,0.294,0.293,0.294,0.293,0,53.907
18.66,0,0.49,0.354,0.353,0.354,0.353,0,53.907
18.66,0,0.61,0.414,0.413,0.414,0.413,0,53.907
18.66,0,0.74,0.474,0.473,0.474,0.473,0,53.907
18.66,0,0.86,0.534,0.533,0.534,0.533,0,53.907
18.66,0,1,0.604,0.602,0.604,0.602,0,53.907
18.67,0,0,0.114,0.113,0.114,0.113,0,53.902
18.67,0,0.12,0.174,0.173,0.174,0.173,0,53.902
18.67,0,0.25,0.234,0.233,0.234,0.233,0,53.902
18.67,0,0.37,0.294,0.293,0.294,0.293,0,53.902
18.67,0,0.49,0.354,0.353,0.354,0.353,0,53.902
18.67,0,0.61,0.414,0.413,0.414,0.413,0,53.902
18.67,0,0.74,0.474,0.473,0.474,0.473,0,53.902
18.67,0,0.86,0.534,0.532,0.534,0.532,0,53.902
18.67,0,1,0.604,0.602,0.604,0.602,0,53.902
18.68,0,0,0.114,0.113,0.114,0.113,0,53.896
18.68,0,0.12,0.174,0.173,0.174,0.173,0,53.896
18.68,0,0.25,0.234,0.233,0.234,0.233,0,53.896
18.68,0,0.37,0.294,0.293,0.294,0.293,0,53.896
18.68,0,0.49,0.354,0.353,0.354,0.353,0,53.896
18.68,0,0.61,0.414,0.413,0.414,0.413,0,53.896
18.68,0,0.74,0.474,0.473,0.474,0.473,0,53.896
18.68,0,0.86,0.534,0.532,0.534,0.532,0,53.896
18.68,0,1,0.604,0.602,0.604,0.602,0,53.896
18.69,0,0,0.114,0.113,0.114,0.113,0,53.89
18.69,0,0.12,0.174,0.173,0.174,0.173,0,53.89
18.69,0,0.25,0.234,0.233,0.234,0.233,0,53.89
18.69,0,0.37,0.294,0.293,0.294,0.293,0,53.89
18.69,0,0.49,0.354,0.353,0.354,0.353,0,53.89
18.69,0,0.61,0.414,0.413,0.414,0.413,0,53.89
18.69,0,0.74,0.474,0.472,0.474,0.472,0,53.89
18.69,0,0.86,0.534,0.532,0.534,0.532,0,53.89
18.69,0,1,0.604,0.602,0.604,0.602,0,53.89
18.7,0,0,0.114,0.113,0.114,0.113,0,53.885
18.7,0,0.12,0.174,0.173,0.174,0.173,0,53.885
18.7,0,0.25,0.234,0.233,0.234,0.233,0,53.885
18.7,0,0.37,0.294,0.293,0.294,0.293,0,53.885
18.7,0,0.49,0.354,0.353,0.354,0.353,0,53.885
18.7,0,0.61,0.414,0.412,0.414,0.412,0,53.885
18.7,0,0.74,0.474,0.472,0.474,0.472,0,53.885
18.7,0,0.86,0.534,0.532,0.534,0.532,0,53.885
18.7,0,1,0.604,0.602,0.604,0.602,0,53.885
18.71,0,0,0.114,0.113,0.114,0.113,0,53.879
18.71,0,0.12,0.174,0.173,0.174,0.173,0,53.879
18.71,0,0.25,0.234,0.233,0.234,0.233,0,53.879
18.71,0,0.37,0.294,0.293,0.294,0.293,0,53.879
18.71,0,0.49,0.354,0.353,0.354,0.353,0,53.879
18.71,0,0.61,0.414,0.412,0.414,0.412,0,53.879
18.71,0,0.74,0.474,0.472,0.474,0.472,0,53.879
18.71,0,0.86,0.534,0.532,0.534,0.532,0,53.879
18.71,0,1,0.604,0.602,0.604,0.602,0,53.879
18.72,0,0,0.114,0.113,0.114,0.113,0,53.874
18.72,0,0.12,0.174,0.173,0.174,0.173,0,53.874
18.72,0,0.25,0.234,0.233,0.234,0.233,0,53.874
18.72,0,0.37,0.294,0.293,0.294,0.293,0,53.874
18.72,0,0.49,0.354,0.352,0.354,0.352,0,53.874
18.72,0,0.61,0.414,0.412,0.414,0.412,0,53.874
18.72,0,0.74,0.474,0.472,0.474,0.472,0,53.874
18.72,0,0.86,0.534,0.532,0.534,0.532,0,53.874
18.72,0,1,0.604,0.602,0.604,0.602,0,53.874
18.73,0,0,0.114,0.113,0.114,0.113,0,53.868
18.73,0,0.12,0.174,0.173,0.174,0.173,0,53.868
18.73,0,0.25,0.234,0.233,0.234,0.233,0,53.868
18.73,0,0.37,0.294,0.292,0.294,0.292,0,53.868
18.73,0,0.49,0.354,0.352,0.354,0.352,0,53.868
18.73,0,0.61,0.414,0.412,0.414,0.412,0,53.868
18.73,0,0.74,0.474,0.472,0.474,0.472,0,53.868
18.73,0,0.86,0.534,0.532,0.534,0.532,0,53.868
18.73,0,1,0.604,0.602,0.604,0.602,0,53.868
18.74,0,0,0.114,0.113,0.114,0.113,0,53.862
18.74,0,0.12,0.174,0.173,0.174,0.173,0,53.862
18.74,0,0.25,0.234,0.233,0.234,0.233,0,53.862
18.74,0,0.37,0.294,0.292,0.294,0.292,0,53.862
18.74,0,0.49,0.354,0.352,0.354,0.352,0,53.862
18.74,0,0.61,0.414,0.412,0.414,0.412,0,53.862
18.74,0,0.74,0.474,0.472,0.474,0.472,0,53.862
18.74,0,0.86,0.534,0.532,0.534,0.532,0,53.862
18.74,0,1,0.604,0.602,0.604,0.602,0,53.862
18.75,0,0,0.114,0.113,0.114,0.113,0,53.857
18.75,0,0.12,0.174,0.173,0.174,0.173,0,53.857
18.75,0,0.25,0.234,0.232,0.234,0.232,0,53.857
18.75,0,0.37,0.294,0.292,0.294,0.292,0,53.857
18.75,0,0.49,0.354,0.352,0.354,0.352,0,53.857
18.75,0,0.61,0.414,0.412,0.414,0.412,0,53.857
18.75,0,0.74,0.474,0.472,0.474,0.472,0,53.857
18.75,0,0.86,0.534,0.532,0.534,0.532,0,53.857
18.75,0,1,0.604,0.602,0.604,0.602,0,53.857
18.76,0,0,0.114,0.113,0.114,0.113,0,53.851
18.76,0,0.12,0.174,0.172,0.174,0.172,0,53.851
18.76,0,0.25,0.234,0.232,0.234,0.232,0,53.851
18.76,0,0.37,0.294,0.292,0.294,0.292,0,53.851
18.76,0,0.49,0.354,0.352,0.354,0.352,0,53.851
18.76,0,0.61,0.414,0.412,0.414,0.412,0,53.851
18.76,0,0.74,0.474,0.472,0.474,0.472,0,53.851
18.76,0,0.86,0.534,0.532,0.534,0.532,0,53.851
18.76,0,1,0.604,0.602,0.604,0.602,0,53.851
18.77,0,0,0.114,0.113,0.114,0.113,0,53.846
18.77,0,0.12,0.174,0.172,0.174,0.172,0,53.846
18.77,0,0.25,0.234,0.232,0.234,0.232,0,53.846
18.77,0,0.37,0.294,0.292,0.294,0.292,0,53.846
18.77,0,0.49,0.354,0.352,0.354,0.352,0,53.846
18.77,0,0.61,0.414,0.412,0.414,0.412,0,53.846
18.77,0,0.74,0.474,0.472,0.474,0.472,0,53.846
18.77,0,0.86,0.534,0.532,0.534,0.532,0,53.846
18.77,0,1,0.604,0.602,0.604,0.602,0,53.846
18.78,0,0,0.114,0.112,0.114,0.112,0,53.84
18.78,0,0.12,0.174,0.172,0.174,0.172,0,53.84
18.78,0,0.25,0.234,0.232,0.234,0.232,0,53.84
18.78,0,0.37,0.294,0.292,0.294,0.292,0,53.84
18.78,0,0.49,0.354,0.352,0.354,0.352,0,53.84
18.78,0,0.61,0.414,0.412,0.414,0.412,0,53.84
18.78,0,0.74,0.474,0.472,0.474,0.472,0,53.84
18.78,0,0.86,0.534,0.532,0.534,0.532,0,53.84
18.78,0,1,0.604,0.602,0.604,0.602,0,53.84
18.79,0,0,0.114,0.112,0.114,0.112,0,53.835
18.79,0,0.12,0.174,0.172,0.174,0.172,0,53.835
18.79,0,0.25,0.234,0.232,0.234,0.232,0,53.835
18.79,0,0.37,0.294,0.292,0.294,0.292,0,53.835
18.79,0,0.49,0.354,0.352,0.354,0.352,0,53.835
18.79,0,0.61,0.414,0.412,0.414,0.412,0,53.835
18.79,0,0.74,0.474,0.472,0.474,0.472,0,53.835
18.79,0,0.86,0.534,0.532,0.534,0.532,0,53.835
18.79,0,1,0.604,0.602,0.604,0.602,0,53.835
18.8,0,0,0.114,0.112,0.114,0.112,0,53.829
18.8,0,0.12,0.174,0.172,0.174,0.172,0,53.829
18.8,0,0.25,0.234,0.232,0.234,0.232,0,53.829
18.8,0,0.37,0.294,0.292,0.294,0.292,0,53.829
18.8,0,0.49,0.354,0.352,0.354,0.352,0,53.829
18.8,0,0.61,0.414,0.412,0.414,0.412,0,53.829
18.8,0,0.74,0.474,0.472,0.474,0.472,0,53.829
18.8,0,0.86,0.534,0.532,0.534,0.532,0,53.829
18.8,0,1,0.604,0.602,0.604,0.602,0,53.829
18.81,0,0,0.114,0.112,0.114,0.112,0,53.824
18.81,0,0.12,0.174,0.172,0.174,0.172,0,53.824
18.81,0,0.25,0.234,0.232,0.234,0.232,0,53.824
18.81,0,0.37,0.294,0.292,0.294,0.292,0,53.824
18.81,0,0.49,0.354,0.352,0.354,0.352,0,53.824
18.81,0,0.61,0.414,0.412,0.414,0.412,0,53.824
18.81,0,0.74,0.474,0.472,0.474,0.472,0,53.824
18.81,0,0.86,0.534,0.532,0.534,0.532,0,53.824
